id,sensor_id,household_id,event_type,severity,severity_score,confidence,is_night,is_meaningful,pattern_label,avg_sound_level,max_sound_level,avg_vibration,duration_ms,sample_count,started_at,ended_at,status
172,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,65.42969,65.42969,1006.0,2000,1,2026-05-11 12:38:35.328750,,new
173,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,70.55664,70.55664,8.0,2000,1,2026-05-11 12:38:44.530053,,new
174,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.79492,39.79492,1007.0,2000,1,2026-05-11 12:38:47.807061,,new
175,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,66.89453,66.89453,8.0,2000,1,2026-05-11 12:38:50.776019,,new
176,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,50.29297,50.29297,8.0,2000,1,2026-05-11 12:38:53.745648,,new
177,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,60.30273,60.30273,8.0,2000,1,2026-05-11 12:38:56.818157,,new
178,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,43.94531,43.94531,1004.0,2000,1,2026-05-11 12:38:59.696105,,new
179,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,63.96484,63.96484,7.0,2000,1,2026-05-11 12:39:07.882775,,new
180,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,54.6875,54.6875,1007.0,2000,1,2026-05-11 12:39:10.747772,,new
181,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,50.53711,50.53711,1007.0,2000,1,2026-05-11 12:39:13.616749,,new
182,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,69.0918,69.0918,8.0,2000,1,2026-05-11 12:39:16.482780,,new
183,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,47.60742,47.60742,9.0,2000,1,2026-05-11 12:39:19.451716,,new
184,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.0625,39.0625,1007.0,2000,1,2026-05-11 12:39:22.110739,,new
185,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,54.93164,54.93164,8.0,2000,1,2026-05-11 12:39:27.559607,,new
186,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,51.51367,51.51367,1005.0,2000,1,2026-05-11 12:39:34.096570,,new
187,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,46.14258,46.14258,9.0,2000,1,2026-05-11 12:39:36.965748,,new
188,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,49.80469,49.80469,1006.0,2000,1,2026-05-11 12:39:39.825552,,new
189,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,51.02539,51.02539,7.0,2000,1,2026-05-11 12:39:42.490360,,new
190,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,118.8965,118.8965,8.0,2000,1,2026-05-11 12:39:45.352686,,new
191,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,61.76758,61.76758,8.0,2000,1,2026-05-11 12:39:48.020079,,new
192,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,62.98828,62.98828,7.0,2000,1,2026-05-11 12:39:53.448833,,new
193,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,48.82813,48.82813,8.0,2000,1,2026-05-11 12:39:56.207699,,new
194,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,45.16602,45.16602,7.0,2000,1,2026-05-11 12:40:01.951892,,new
195,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.0625,39.0625,1006.0,2000,1,2026-05-11 12:40:04.811749,,new
196,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,62.74414,62.74414,7.0,2000,1,2026-05-11 12:40:09.946399,,new
197,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,62.74414,62.74414,9.0,2000,1,2026-05-11 12:40:15.258758,,new
198,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,48.0957,48.0957,7.0,2000,1,2026-05-11 12:40:18.229831,,new
199,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,113.0371,113.0371,8.0,2000,1,2026-05-11 12:40:26.326609,,new
200,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,90.82031,90.82031,8.0,2000,1,2026-05-11 12:40:28.983733,,new
201,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,44.67773,44.67773,1007.0,2000,1,2026-05-11 12:40:31.845684,,new
202,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,0,1,no_pattern,61.03516,61.03516,1006.0,2000,1,2026-05-11 12:40:34.719576,,new
203,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,89.59961,89.59961,1006.0,2000,1,2026-05-11 12:40:37.583586,,new
204,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,66.89453,66.89453,8.0,2000,1,2026-05-11 12:40:43.117790,,new
205,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,67.13867,67.13867,7.0,2000,1,2026-05-11 12:40:45.981606,,new
206,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,92.77344,92.77344,7.0,2000,1,2026-05-11 12:40:48.639216,,new
207,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,62.25586,62.25586,8.0,2000,1,2026-05-11 12:40:51.513936,,new
208,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,84.7168,84.7168,8.0,2000,1,2026-05-11 12:40:54.377234,,new
209,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,69.82422,69.82422,8.0,2000,1,2026-05-11 12:40:57.240623,,new
210,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,62.01172,62.01172,8.0,2000,1,2026-05-11 12:41:00.109308,,new
211,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,79.10156,79.10156,7.0,2000,1,2026-05-11 12:41:02.779446,,new
212,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,76.9043,76.9043,8.0,2000,1,2026-05-11 12:41:05.637635,,new
213,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,47.85156,47.85156,7.0,2000,1,2026-05-11 12:41:08.303517,,new
214,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,49.07227,49.07227,1007.0,2000,1,2026-05-11 12:41:11.169597,,new
215,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,54.6875,54.6875,8.0,2000,1,2026-05-11 12:41:19.166476,,new
216,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,45.6543,45.6543,1005.0,2000,1,2026-05-11 12:41:22.022045,,new
217,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,124.0234,124.0234,8.0,2000,1,2026-05-11 12:41:25.106344,,new
218,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,64.94141,64.94141,8.0,2000,1,2026-05-11 12:41:27.763212,,new
219,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,90.33203,90.33203,1006.0,2000,1,2026-05-11 12:41:33.287512,,new
220,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,65.18555,65.18555,8.0,2000,1,2026-05-11 12:41:38.611366,,new
221,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.30664,39.30664,1005.0,2000,1,2026-05-11 12:41:47.009517,,new
222,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,47.60742,47.60742,7.0,2000,1,2026-05-11 12:41:52.127403,,new
223,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,51.02539,51.02539,1007.0,2000,1,2026-05-11 12:41:54.999284,,new
224,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,55.41992,55.41992,8.0,2000,1,2026-05-11 12:42:00.325602,,new
225,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,50.78125,50.78125,8.0,2000,1,2026-05-11 12:42:03.193485,,new
226,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,51.51367,51.51367,8.0,2000,1,2026-05-11 12:42:10.761935,,new
227,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,55.66406,55.66406,6.0,2000,1,2026-05-11 12:42:13.629942,,new
228,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,0,1,no_pattern,62.01172,62.01172,1005.0,2000,1,2026-05-11 12:42:16.601215,,new
229,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,41.25977,41.25977,1006.0,2000,1,2026-05-11 12:42:25.103163,,new
230,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,68.35938,68.35938,8.0,2000,1,2026-05-11 12:42:27.972187,,new
231,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,50.29297,50.29297,8.0,2000,1,2026-05-11 12:42:30.835861,,new
232,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,50.53711,50.53711,7.0,2000,1,2026-05-11 12:42:33.502820,,new
233,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,61.52344,61.52344,7.0,2000,1,2026-05-11 12:43:14.050069,,new
234,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,50.04883,50.04883,1007.0,2000,1,2026-05-11 12:43:16.918956,,new
235,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,92.28516,92.28516,8.0,2000,1,2026-05-11 12:43:19.714253,,new
236,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,62.01172,62.01172,8.0,2000,1,2026-05-11 12:43:22.547562,,new
237,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,0,1,no_pattern,59.08203,59.08203,1007.0,2000,1,2026-05-11 12:43:25.516753,,new
238,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,56.64063,56.64063,8.0,2000,1,2026-05-11 12:43:28.591536,,new
239,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,50.04883,50.04883,8.0,2000,1,2026-05-11 12:43:31.660991,,new
240,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,72.26563,72.26563,1007.0,2000,1,2026-05-11 12:43:34.527424,,new
241,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,60.54688,60.54688,8.0,2000,1,2026-05-11 12:43:37.399628,,new
242,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,50.78125,50.78125,8.0,2000,1,2026-05-11 12:43:45.385335,,new
243,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,67.13867,67.13867,8.0,2000,1,2026-05-11 12:43:50.914556,,new
244,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,57.61719,57.61719,8.0,2000,1,2026-05-11 12:43:53.779452,,new
245,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,58.83789,58.83789,8.0,2000,1,2026-05-11 12:43:57.055283,,new
246,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,58.10547,58.10547,8.0,2000,1,2026-05-11 12:43:59.924339,,new
247,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,49.07227,49.07227,1007.0,2000,1,2026-05-11 12:44:02.789441,,new
248,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,48.0957,48.0957,8.0,2000,1,2026-05-11 12:44:05.656561,,new
249,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,62.74414,62.74414,8.0,2000,1,2026-05-11 12:44:08.325359,,new
250,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,77.63672,77.63672,1006.0,2000,1,2026-05-11 12:44:11.396550,,new
251,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,56.39648,56.39648,1006.0,2000,1,2026-05-11 12:44:14.582232,,new
252,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,51.51367,51.51367,8.0,2000,1,2026-05-11 12:44:17.474762,,new
253,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,45.16602,45.16602,8.0,2000,1,2026-05-11 12:44:23.482466,,new
254,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,52.73438,52.73438,8.0,2000,1,2026-05-11 12:44:26.343990,,new
255,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,55.66406,55.66406,1007.0,2000,1,2026-05-11 12:44:31.872852,,new
256,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,44.67773,44.67773,1006.0,2000,1,2026-05-11 12:44:34.741661,,new
257,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,50.78125,50.78125,8.0,2000,1,2026-05-11 12:44:37.811962,,new
258,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,46.875,46.875,7.0,2000,1,2026-05-11 12:44:40.689459,,new
259,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,77.39258,77.39258,8.0,2000,1,2026-05-11 12:44:46.207357,,new
260,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,66.40625,66.40625,7.0,2000,1,2026-05-11 12:44:49.182524,,new
261,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,44.18945,44.18945,1006.0,2000,1,2026-05-11 12:44:57.374367,,new
262,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,69.0918,69.0918,7.0,2000,1,2026-05-11 12:50:52.499942,,new
263,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,41.25977,41.25977,1006.0,2000,1,2026-05-11 12:50:55.833897,,new
264,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,41.25977,41.25977,1006.0,2000,1,2026-05-11 12:50:59.052617,,new
265,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,57.61719,57.61719,7.0,2000,1,2026-05-11 12:51:02.164463,,new
266,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,88.86719,88.86719,7.0,2000,1,2026-05-11 12:51:05.193732,,new
267,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,94.72656,94.72656,1006.0,2000,1,2026-05-11 12:51:08.271414,,new
268,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,41.25977,41.25977,1006.0,2000,1,2026-05-11 12:51:11.233262,,new
269,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.0625,39.0625,1005.0,2000,1,2026-05-11 12:51:14.308621,,new
270,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,124.0234,124.0234,1006.0,2000,1,2026-05-11 12:51:17.302585,,new
271,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,92.28516,92.28516,1007.0,2000,1,2026-05-11 12:51:20.455479,,new
272,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,55.66406,55.66406,7.0,2000,1,2026-05-11 12:51:23.425602,,new
273,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,102.0508,102.0508,1006.0,2000,1,2026-05-11 12:51:26.494341,,new
274,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,79.83398,79.83398,1006.0,2000,1,2026-05-11 12:51:29.456166,,new
275,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,124.7559,124.7559,7.0,2000,1,2026-05-11 12:51:32.432732,,new
276,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,84.47266,84.47266,7.0,2000,1,2026-05-11 12:51:35.297794,,new
277,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,73.97461,73.97461,8.0,2000,1,2026-05-11 12:51:38.269754,,new
278,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,67.13867,67.13867,7.0,2000,1,2026-05-11 12:51:41.238513,,new
279,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,70.3125,70.3125,1006.0,2000,1,2026-05-11 12:51:44.308404,,new
280,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,62.01172,62.01172,8.0,2000,1,2026-05-11 12:51:47.175273,,new
281,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,49.07227,49.07227,8.0,2000,1,2026-05-11 12:51:50.254247,,new
282,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,112.793,112.793,7.0,2000,1,2026-05-11 12:51:53.116037,,new
283,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,104.248,104.248,8.0,2000,1,2026-05-11 12:51:56.082998,,new
284,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,108.8867,108.8867,8.0,2000,1,2026-05-11 12:51:58.849822,,new
285,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,65.91797,65.91797,1006.0,2000,1,2026-05-11 12:52:01.847319,,new
286,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,40.03906,40.03906,1005.0,2000,1,2026-05-11 12:52:07.310679,,new
287,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,51.75781,51.75781,1005.0,2000,1,2026-05-11 12:52:12.572937,,new
288,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,54.93164,54.93164,7.0,2000,1,2026-05-11 12:52:15.585452,,new
289,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,55.9082,55.9082,8.0,2000,1,2026-05-11 12:52:20.923484,,new
290,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,54.19922,54.19922,8.0,2000,1,2026-05-11 12:52:23.832952,,new
291,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,69.82422,69.82422,1005.0,2000,1,2026-05-11 12:52:27.687997,,new
292,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,48.0957,48.0957,8.0,2000,1,2026-05-11 12:52:32.640761,,new
293,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,124.7559,124.7559,8.0,2000,1,2026-05-11 12:52:38.169698,,new
294,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,66.40625,66.40625,1006.0,2000,1,2026-05-11 12:52:41.628634,,new
295,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,82.51953,82.51953,1007.0,2000,1,2026-05-11 12:52:47.016077,,new
296,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,57.12891,57.12891,8.0,2000,1,2026-05-11 12:52:50.470028,,new
297,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,47.11914,47.11914,7.0,2000,1,2026-05-11 12:52:54.785762,,new
298,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,0,1,no_pattern,63.47656,63.47656,1006.0,2000,1,2026-05-11 12:52:58.660194,,new
299,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,68.84766,68.84766,8.0,2000,1,2026-05-11 12:53:02.448271,,new
300,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.55078,39.55078,1006.0,2000,1,2026-05-11 12:53:06.947185,,new
301,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,64.45313,64.45313,8.0,2000,1,2026-05-11 12:53:11.655074,,new
302,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,92.04102,92.04102,1007.0,2000,1,2026-05-11 12:53:18.652229,,new
303,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,55.17578,55.17578,1007.0,2000,1,2026-05-11 12:53:22.330076,,new
304,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,83.00781,83.00781,8.0,2000,1,2026-05-11 12:53:25.402971,,new
305,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,48.33984,48.33984,8.0,2000,1,2026-05-11 12:53:29.592806,,new
306,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,48.0957,48.0957,7.0,2000,1,2026-05-11 12:53:35.283529,,new
307,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,0,1,no_pattern,59.57031,59.57031,1005.0,2000,1,2026-05-11 12:53:38.711246,,new
308,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,65.67383,65.67383,8.0,2000,1,2026-05-11 12:53:53.596686,,new
309,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,41.25977,41.25977,1006.0,2000,1,2026-05-11 12:54:01.011073,,new
310,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,52.00195,52.00195,1006.0,2000,1,2026-05-11 12:54:06.337739,,new
311,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,47.60742,47.60742,8.0,2000,1,2026-05-11 12:54:09.743755,,new
312,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,91.79688,91.79688,8.0,2000,1,2026-05-11 12:54:14.557577,,new
313,SENSOR-A101-01,1,repeated_vibration,high,8.0,0.82,0,1,no_pattern,58.59375,58.59375,1006.0,2000,1,2026-05-11 12:54:19.300353,,new
314,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,58.83789,58.83789,7.0,2000,1,2026-05-11 12:54:24.166347,,new
315,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,68.35938,68.35938,7.0,2000,1,2026-05-11 12:54:42.583957,,new
316,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,52.49023,52.49023,7.0,2000,1,2026-05-11 12:54:46.295530,,new
317,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,73.24219,73.24219,8.0,2000,1,2026-05-11 12:54:50.155499,,new
318,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,49.31641,49.31641,7.0,2000,1,2026-05-11 12:54:52.930378,,new
319,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,52.73438,52.73438,7.0,2000,1,2026-05-11 12:54:55.889334,,new
320,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,83.49609,83.49609,1007.0,2000,1,2026-05-11 12:54:58.961107,,new
321,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,53.95508,53.95508,1007.0,2000,1,2026-05-11 12:55:02.338982,,new
322,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,73.48633,73.48633,7.0,2000,1,2026-05-11 12:55:05.313577,,new
323,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.79492,39.79492,1007.0,2000,1,2026-05-11 12:55:11.657749,,new
324,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,52.73438,52.73438,1006.0,2000,1,2026-05-11 12:55:26.713222,,new
325,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,52.49023,52.49023,1007.0,2000,1,2026-05-11 12:55:29.990571,,new
326,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,67.87109,67.87109,7.0,2000,1,2026-05-11 12:55:33.062877,,new
327,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,70.06836,70.06836,1006.0,2000,1,2026-05-11 12:55:35.928339,,new
328,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,57.61719,57.61719,700.0,2000,1,2026-05-11 12:55:38.592338,,new
329,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,66.89453,66.89453,7.0,2000,1,2026-05-11 12:55:41.252404,,new
330,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,46.875,46.875,1006.0,2000,1,2026-05-11 12:55:44.422327,,new
331,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,59.32617,59.32617,7.0,2000,1,2026-05-11 12:55:55.446104,,new
332,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,78.85742,78.85742,7.0,2000,1,2026-05-11 12:56:00.297069,,new
333,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,66.65039,66.65039,7.0,2000,1,2026-05-11 12:56:07.264219,,new
334,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,53.4668,53.4668,8.0,2000,1,2026-05-11 12:56:18.113935,,new
335,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,82.27539,82.27539,8.0,2000,1,2026-05-11 12:56:24.891557,,new
336,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,68.60352,68.60352,1007.0,2000,1,2026-05-11 12:56:28.604983,,new
337,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.0625,39.0625,1007.0,2000,1,2026-05-11 12:56:33.576718,,new
338,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,91.06445,91.06445,8.0,2000,1,2026-05-11 12:56:39.728521,,new
339,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,41.25977,41.25977,1006.0,2000,1,2026-05-11 12:56:46.089300,,new
340,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,57.37305,57.37305,8.0,2000,1,2026-05-11 12:56:49.142105,,new
341,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,70.3125,70.3125,8.0,2000,1,2026-05-11 12:57:15.367193,,new
342,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,0,1,no_pattern,75.92773,75.92773,1006.0,2000,1,2026-05-11 12:57:19.082507,,new
343,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,0,1,no_pattern,75.68359,75.68359,700.0,2000,1,2026-05-11 12:57:23.143543,,new
