id,sensor_id,household_id,sound_level,vibration_value,duration_ms,acceleration_x,acceleration_y,acceleration_z,received_at,sensor_timestamp
223,SENSOR-A101-01,1,53.95508,8.0,2000,,,,2026-05-11 12:37:46.675294,2026-05-11 12:37:46.675294
224,SENSOR-A101-01,1,46.14258,8.0,2000,,,,2026-05-11 12:37:49.539235,2026-05-11 12:37:49.539235
225,SENSOR-A101-01,1,43.45703,8.0,2000,,,,2026-05-11 12:37:52.407614,2026-05-11 12:37:52.407614
226,SENSOR-A101-01,1,44.43359,8.0,2000,,,,2026-05-11 12:37:55.069427,2026-05-11 12:37:55.069427
227,SENSOR-A101-01,1,55.17578,7.0,2000,,,,2026-05-11 12:37:57.734375,2026-05-11 12:37:57.734375
228,SENSOR-A101-01,1,52.24609,8.0,2000,,,,2026-05-11 12:38:00.702250,2026-05-11 12:38:00.702250
229,SENSOR-A101-01,1,58.10547,7.0,2000,,,,2026-05-11 12:38:03.469036,2026-05-11 12:38:03.469036
230,SENSOR-A101-01,1,46.14258,8.0,2000,,,,2026-05-11 12:38:06.339547,2026-05-11 12:38:06.339547
231,SENSOR-A101-01,1,47.60742,1004.0,2000,,,,2026-05-11 12:38:09.198092,2026-05-11 12:38:09.198092
232,SENSOR-A101-01,1,81.54297,1006.0,2000,,,,2026-05-11 12:38:12.272041,2026-05-11 12:38:12.272041
233,SENSOR-A101-01,1,58.34961,8.0,2000,,,,2026-05-11 12:38:15.248886,2026-05-11 12:38:15.248886
234,SENSOR-A101-01,1,53.71094,7.0,2000,,,,2026-05-11 12:38:18.260107,2026-05-11 12:38:18.260107
235,SENSOR-A101-01,1,71.04492,8.0,2000,,,,2026-05-11 12:38:20.978248,2026-05-11 12:38:20.978248
236,SENSOR-A101-01,1,71.5332,8.0,2000,,,,2026-05-11 12:38:23.945093,2026-05-11 12:38:23.945093
237,SENSOR-A101-01,1,89.84375,1007.0,2000,,,,2026-05-11 12:38:26.918978,2026-05-11 12:38:26.918978
238,SENSOR-A101-01,1,54.44336,7.0,2000,,,,2026-05-11 12:38:29.581243,2026-05-11 12:38:29.581243
239,SENSOR-A101-01,1,48.58398,1007.0,2000,,,,2026-05-11 12:38:32.487915,2026-05-11 12:38:32.487915
240,SENSOR-A101-01,1,65.42969,1006.0,2000,,,,2026-05-11 12:38:35.328750,2026-05-11 12:38:35.328750
241,SENSOR-A101-01,1,39.0625,8.0,2000,,,,2026-05-11 12:38:39.209973,2026-05-11 12:38:39.209973
242,SENSOR-A101-01,1,44.67773,8.0,2000,,,,2026-05-11 12:38:41.870047,2026-05-11 12:38:41.870047
243,SENSOR-A101-01,1,70.55664,8.0,2000,,,,2026-05-11 12:38:44.530053,2026-05-11 12:38:44.530053
244,SENSOR-A101-01,1,39.79492,1007.0,2000,,,,2026-05-11 12:38:47.807061,2026-05-11 12:38:47.807061
245,SENSOR-A101-01,1,66.89453,8.0,2000,,,,2026-05-11 12:38:50.776019,2026-05-11 12:38:50.776019
246,SENSOR-A101-01,1,50.29297,8.0,2000,,,,2026-05-11 12:38:53.745648,2026-05-11 12:38:53.745648
247,SENSOR-A101-01,1,60.30273,8.0,2000,,,,2026-05-11 12:38:56.818157,2026-05-11 12:38:56.818157
248,SENSOR-A101-01,1,43.94531,1004.0,2000,,,,2026-05-11 12:38:59.696105,2026-05-11 12:38:59.696105
249,SENSOR-A101-01,1,40.77148,8.0,2000,,,,2026-05-11 12:39:02.552292,2026-05-11 12:39:02.552292
250,SENSOR-A101-01,1,41.01563,7.0,2000,,,,2026-05-11 12:39:05.216092,2026-05-11 12:39:05.216092
251,SENSOR-A101-01,1,63.96484,7.0,2000,,,,2026-05-11 12:39:07.882775,2026-05-11 12:39:07.882775
252,SENSOR-A101-01,1,54.6875,1007.0,2000,,,,2026-05-11 12:39:10.747772,2026-05-11 12:39:10.747772
253,SENSOR-A101-01,1,50.53711,1007.0,2000,,,,2026-05-11 12:39:13.616749,2026-05-11 12:39:13.616749
254,SENSOR-A101-01,1,69.0918,8.0,2000,,,,2026-05-11 12:39:16.482780,2026-05-11 12:39:16.482780
255,SENSOR-A101-01,1,47.60742,9.0,2000,,,,2026-05-11 12:39:19.451716,2026-05-11 12:39:19.451716
256,SENSOR-A101-01,1,39.0625,1007.0,2000,,,,2026-05-11 12:39:22.110739,2026-05-11 12:39:22.110739
257,SENSOR-A101-01,1,40.03906,7.0,2000,,,,2026-05-11 12:39:25.083786,2026-05-11 12:39:25.083786
258,SENSOR-A101-01,1,54.93164,8.0,2000,,,,2026-05-11 12:39:27.559607,2026-05-11 12:39:27.559607
259,SENSOR-A101-01,1,40.03906,8.0,2000,,,,2026-05-11 12:39:31.326868,2026-05-11 12:39:31.326868
260,SENSOR-A101-01,1,51.51367,1005.0,2000,,,,2026-05-11 12:39:34.096570,2026-05-11 12:39:34.096570
261,SENSOR-A101-01,1,46.14258,9.0,2000,,,,2026-05-11 12:39:36.965748,2026-05-11 12:39:36.965748
262,SENSOR-A101-01,1,49.80469,1006.0,2000,,,,2026-05-11 12:39:39.825552,2026-05-11 12:39:39.825552
263,SENSOR-A101-01,1,51.02539,7.0,2000,,,,2026-05-11 12:39:42.490360,2026-05-11 12:39:42.490360
264,SENSOR-A101-01,1,118.8965,8.0,2000,,,,2026-05-11 12:39:45.352686,2026-05-11 12:39:45.352686
265,SENSOR-A101-01,1,61.76758,8.0,2000,,,,2026-05-11 12:39:48.020079,2026-05-11 12:39:48.020079
266,SENSOR-A101-01,1,38.81836,1006.0,2000,,,,2026-05-11 12:39:50.890340,2026-05-11 12:39:50.890340
267,SENSOR-A101-01,1,62.98828,7.0,2000,,,,2026-05-11 12:39:53.448833,2026-05-11 12:39:53.448833
268,SENSOR-A101-01,1,48.82813,8.0,2000,,,,2026-05-11 12:39:56.207699,2026-05-11 12:39:56.207699
269,SENSOR-A101-01,1,43.70117,7.0,2000,,,,2026-05-11 12:39:59.076415,2026-05-11 12:39:59.076415
270,SENSOR-A101-01,1,45.16602,7.0,2000,,,,2026-05-11 12:40:01.951892,2026-05-11 12:40:01.951892
271,SENSOR-A101-01,1,39.0625,1006.0,2000,,,,2026-05-11 12:40:04.811749,2026-05-11 12:40:04.811749
272,SENSOR-A101-01,1,43.70117,7.0,2000,,,,2026-05-11 12:40:07.475391,2026-05-11 12:40:07.475391
273,SENSOR-A101-01,1,62.74414,7.0,2000,,,,2026-05-11 12:40:09.946399,2026-05-11 12:40:09.946399
274,SENSOR-A101-01,1,38.57422,1006.0,2000,,,,2026-05-11 12:40:12.802708,2026-05-11 12:40:12.802708
275,SENSOR-A101-01,1,62.74414,9.0,2000,,,,2026-05-11 12:40:15.258758,2026-05-11 12:40:15.258758
276,SENSOR-A101-01,1,48.0957,7.0,2000,,,,2026-05-11 12:40:18.229831,2026-05-11 12:40:18.229831
277,SENSOR-A101-01,1,40.52734,7.0,2000,,,,2026-05-11 12:40:21.195528,2026-05-11 12:40:21.195528
278,SENSOR-A101-01,1,39.79492,9.0,2000,,,,2026-05-11 12:40:23.869424,2026-05-11 12:40:23.869424
279,SENSOR-A101-01,1,113.0371,8.0,2000,,,,2026-05-11 12:40:26.326609,2026-05-11 12:40:26.326609
280,SENSOR-A101-01,1,90.82031,8.0,2000,,,,2026-05-11 12:40:28.983733,2026-05-11 12:40:28.983733
281,SENSOR-A101-01,1,44.67773,1007.0,2000,,,,2026-05-11 12:40:31.845684,2026-05-11 12:40:31.845684
282,SENSOR-A101-01,1,61.03516,1006.0,2000,,,,2026-05-11 12:40:34.719576,2026-05-11 12:40:34.719576
283,SENSOR-A101-01,1,89.59961,1006.0,2000,,,,2026-05-11 12:40:37.583586,2026-05-11 12:40:37.583586
284,SENSOR-A101-01,1,44.92188,8.0,2000,,,,2026-05-11 12:40:40.456724,2026-05-11 12:40:40.456724
285,SENSOR-A101-01,1,66.89453,8.0,2000,,,,2026-05-11 12:40:43.117790,2026-05-11 12:40:43.117790
286,SENSOR-A101-01,1,67.13867,7.0,2000,,,,2026-05-11 12:40:45.981606,2026-05-11 12:40:45.981606
287,SENSOR-A101-01,1,92.77344,7.0,2000,,,,2026-05-11 12:40:48.639216,2026-05-11 12:40:48.639216
288,SENSOR-A101-01,1,62.25586,8.0,2000,,,,2026-05-11 12:40:51.513936,2026-05-11 12:40:51.513936
289,SENSOR-A101-01,1,84.7168,8.0,2000,,,,2026-05-11 12:40:54.377234,2026-05-11 12:40:54.377234
290,SENSOR-A101-01,1,69.82422,8.0,2000,,,,2026-05-11 12:40:57.240623,2026-05-11 12:40:57.240623
291,SENSOR-A101-01,1,62.01172,8.0,2000,,,,2026-05-11 12:41:00.109308,2026-05-11 12:41:00.109308
292,SENSOR-A101-01,1,79.10156,7.0,2000,,,,2026-05-11 12:41:02.779446,2026-05-11 12:41:02.779446
293,SENSOR-A101-01,1,76.9043,8.0,2000,,,,2026-05-11 12:41:05.637635,2026-05-11 12:41:05.637635
294,SENSOR-A101-01,1,47.85156,7.0,2000,,,,2026-05-11 12:41:08.303517,2026-05-11 12:41:08.303517
295,SENSOR-A101-01,1,49.07227,1007.0,2000,,,,2026-05-11 12:41:11.169597,2026-05-11 12:41:11.169597
296,SENSOR-A101-01,1,41.50391,7.0,2000,,,,2026-05-11 12:41:14.035223,2026-05-11 12:41:14.035223
297,SENSOR-A101-01,1,39.55078,7.0,2000,,,,2026-05-11 12:41:16.492315,2026-05-11 12:41:16.492315
298,SENSOR-A101-01,1,54.6875,8.0,2000,,,,2026-05-11 12:41:19.166476,2026-05-11 12:41:19.166476
299,SENSOR-A101-01,1,45.6543,1005.0,2000,,,,2026-05-11 12:41:22.022045,2026-05-11 12:41:22.022045
300,SENSOR-A101-01,1,124.0234,8.0,2000,,,,2026-05-11 12:41:25.106344,2026-05-11 12:41:25.106344
301,SENSOR-A101-01,1,64.94141,8.0,2000,,,,2026-05-11 12:41:27.763212,2026-05-11 12:41:27.763212
302,SENSOR-A101-01,1,90.33203,1006.0,2000,,,,2026-05-11 12:41:33.287512,2026-05-11 12:41:33.287512
303,SENSOR-A101-01,1,40.2832,8.0,2000,,,,2026-05-11 12:41:35.955129,2026-05-11 12:41:35.955129
304,SENSOR-A101-01,1,65.18555,8.0,2000,,,,2026-05-11 12:41:38.611366,2026-05-11 12:41:38.611366
305,SENSOR-A101-01,1,38.81836,1005.0,2000,,,,2026-05-11 12:41:41.477977,2026-05-11 12:41:41.477977
306,SENSOR-A101-01,1,40.03906,8.0,2000,,,,2026-05-11 12:41:44.241627,2026-05-11 12:41:44.241627
307,SENSOR-A101-01,1,39.30664,1005.0,2000,,,,2026-05-11 12:41:47.009517,2026-05-11 12:41:47.009517
308,SENSOR-A101-01,1,41.01563,7.0,2000,,,,2026-05-11 12:41:49.670555,2026-05-11 12:41:49.670555
309,SENSOR-A101-01,1,47.60742,7.0,2000,,,,2026-05-11 12:41:52.127403,2026-05-11 12:41:52.127403
310,SENSOR-A101-01,1,51.02539,1007.0,2000,,,,2026-05-11 12:41:54.999284,2026-05-11 12:41:54.999284
311,SENSOR-A101-01,1,38.57422,1007.0,2000,,,,2026-05-11 12:41:57.865337,2026-05-11 12:41:57.865337
312,SENSOR-A101-01,1,55.41992,8.0,2000,,,,2026-05-11 12:42:00.325602,2026-05-11 12:42:00.325602
313,SENSOR-A101-01,1,50.78125,8.0,2000,,,,2026-05-11 12:42:03.193485,2026-05-11 12:42:03.193485
314,SENSOR-A101-01,1,39.79492,8.0,2000,,,,2026-05-11 12:42:05.849829,2026-05-11 12:42:05.849829
315,SENSOR-A101-01,1,41.01563,8.0,2000,,,,2026-05-11 12:42:08.311153,2026-05-11 12:42:08.311153
316,SENSOR-A101-01,1,51.51367,8.0,2000,,,,2026-05-11 12:42:10.761935,2026-05-11 12:42:10.761935
317,SENSOR-A101-01,1,55.66406,6.0,2000,,,,2026-05-11 12:42:13.629942,2026-05-11 12:42:13.629942
318,SENSOR-A101-01,1,62.01172,1005.0,2000,,,,2026-05-11 12:42:16.601215,2026-05-11 12:42:16.601215
319,SENSOR-A101-01,1,39.30664,8.0,2000,,,,2026-05-11 12:42:19.570105,2026-05-11 12:42:19.570105
320,SENSOR-A101-01,1,38.57422,1007.0,2000,,,,2026-05-11 12:42:22.443224,2026-05-11 12:42:22.443224
321,SENSOR-A101-01,1,41.25977,1006.0,2000,,,,2026-05-11 12:42:25.103163,2026-05-11 12:42:25.103163
322,SENSOR-A101-01,1,68.35938,8.0,2000,,,,2026-05-11 12:42:27.972187,2026-05-11 12:42:27.972187
323,SENSOR-A101-01,1,50.29297,8.0,2000,,,,2026-05-11 12:42:30.835861,2026-05-11 12:42:30.835861
324,SENSOR-A101-01,1,50.53711,7.0,2000,,,,2026-05-11 12:42:33.502820,2026-05-11 12:42:33.502820
325,SENSOR-A101-01,1,39.79492,8.0,2000,,,,2026-05-11 12:42:36.285622,2026-05-11 12:42:36.285622
326,SENSOR-A101-01,1,39.30664,8.0,2000,,,,2026-05-11 12:42:38.825258,2026-05-11 12:42:38.825258
327,SENSOR-A101-01,1,40.52734,8.0,2000,,,,2026-05-11 12:42:41.487688,2026-05-11 12:42:41.487688
328,SENSOR-A101-01,1,41.01563,7.0,2000,,,,2026-05-11 12:42:44.151925,2026-05-11 12:42:44.151925
329,SENSOR-A101-01,1,38.81836,1006.0,2000,,,,2026-05-11 12:42:47.016656,2026-05-11 12:42:47.016656
330,SENSOR-A101-01,1,40.03906,8.0,2000,,,,2026-05-11 12:42:58.282517,2026-05-11 12:42:58.282517
331,SENSOR-A101-01,1,39.79492,7.0,2000,,,,2026-05-11 12:43:00.947882,2026-05-11 12:43:00.947882
332,SENSOR-A101-01,1,40.03906,8.0,2000,,,,2026-05-11 12:43:03.412585,2026-05-11 12:43:03.412585
333,SENSOR-A101-01,1,38.33008,1006.0,2000,,,,2026-05-11 12:43:06.065748,2026-05-11 12:43:06.065748
334,SENSOR-A101-01,1,39.55078,8.0,2000,,,,2026-05-11 12:43:08.727685,2026-05-11 12:43:08.727685
335,SENSOR-A101-01,1,38.81836,1007.0,2000,,,,2026-05-11 12:43:11.590937,2026-05-11 12:43:11.590937
336,SENSOR-A101-01,1,61.52344,7.0,2000,,,,2026-05-11 12:43:14.050069,2026-05-11 12:43:14.050069
337,SENSOR-A101-01,1,50.04883,1007.0,2000,,,,2026-05-11 12:43:16.918956,2026-05-11 12:43:16.918956
338,SENSOR-A101-01,1,92.28516,8.0,2000,,,,2026-05-11 12:43:19.714253,2026-05-11 12:43:19.714253
339,SENSOR-A101-01,1,62.01172,8.0,2000,,,,2026-05-11 12:43:22.547562,2026-05-11 12:43:22.547562
340,SENSOR-A101-01,1,59.08203,1007.0,2000,,,,2026-05-11 12:43:25.516753,2026-05-11 12:43:25.516753
341,SENSOR-A101-01,1,56.64063,8.0,2000,,,,2026-05-11 12:43:28.591536,2026-05-11 12:43:28.591536
342,SENSOR-A101-01,1,50.04883,8.0,2000,,,,2026-05-11 12:43:31.660991,2026-05-11 12:43:31.660991
343,SENSOR-A101-01,1,72.26563,1007.0,2000,,,,2026-05-11 12:43:34.527424,2026-05-11 12:43:34.527424
344,SENSOR-A101-01,1,60.54688,8.0,2000,,,,2026-05-11 12:43:37.399628,2026-05-11 12:43:37.399628
345,SENSOR-A101-01,1,38.57422,1006.0,2000,,,,2026-05-11 12:43:40.271016,2026-05-11 12:43:40.271016
346,SENSOR-A101-01,1,39.55078,7.0,2000,,,,2026-05-11 12:43:42.933580,2026-05-11 12:43:42.933580
347,SENSOR-A101-01,1,50.78125,8.0,2000,,,,2026-05-11 12:43:45.385335,2026-05-11 12:43:45.385335
348,SENSOR-A101-01,1,38.81836,1006.0,2000,,,,2026-05-11 12:43:48.457539,2026-05-11 12:43:48.457539
349,SENSOR-A101-01,1,67.13867,8.0,2000,,,,2026-05-11 12:43:50.914556,2026-05-11 12:43:50.914556
350,SENSOR-A101-01,1,57.61719,8.0,2000,,,,2026-05-11 12:43:53.779452,2026-05-11 12:43:53.779452
351,SENSOR-A101-01,1,58.83789,8.0,2000,,,,2026-05-11 12:43:57.055283,2026-05-11 12:43:57.055283
352,SENSOR-A101-01,1,58.10547,8.0,2000,,,,2026-05-11 12:43:59.924339,2026-05-11 12:43:59.924339
353,SENSOR-A101-01,1,49.07227,1007.0,2000,,,,2026-05-11 12:44:02.789441,2026-05-11 12:44:02.789441
354,SENSOR-A101-01,1,48.0957,8.0,2000,,,,2026-05-11 12:44:05.656561,2026-05-11 12:44:05.656561
355,SENSOR-A101-01,1,62.74414,8.0,2000,,,,2026-05-11 12:44:08.325359,2026-05-11 12:44:08.325359
356,SENSOR-A101-01,1,77.63672,1006.0,2000,,,,2026-05-11 12:44:11.396550,2026-05-11 12:44:11.396550
357,SENSOR-A101-01,1,56.39648,1006.0,2000,,,,2026-05-11 12:44:14.582232,2026-05-11 12:44:14.582232
358,SENSOR-A101-01,1,51.51367,8.0,2000,,,,2026-05-11 12:44:17.474762,2026-05-11 12:44:17.474762
359,SENSOR-A101-01,1,40.2832,8.0,2000,,,,2026-05-11 12:44:20.711512,2026-05-11 12:44:20.711512
360,SENSOR-A101-01,1,45.16602,8.0,2000,,,,2026-05-11 12:44:23.482466,2026-05-11 12:44:23.482466
361,SENSOR-A101-01,1,52.73438,8.0,2000,,,,2026-05-11 12:44:26.343990,2026-05-11 12:44:26.343990
362,SENSOR-A101-01,1,39.79492,8.0,2000,,,,2026-05-11 12:44:29.110224,2026-05-11 12:44:29.110224
363,SENSOR-A101-01,1,55.66406,1007.0,2000,,,,2026-05-11 12:44:31.872852,2026-05-11 12:44:31.872852
364,SENSOR-A101-01,1,44.67773,1006.0,2000,,,,2026-05-11 12:44:34.741661,2026-05-11 12:44:34.741661
365,SENSOR-A101-01,1,50.78125,8.0,2000,,,,2026-05-11 12:44:37.811962,2026-05-11 12:44:37.811962
366,SENSOR-A101-01,1,46.875,7.0,2000,,,,2026-05-11 12:44:40.689459,2026-05-11 12:44:40.689459
367,SENSOR-A101-01,1,42.23633,8.0,2000,,,,2026-05-11 12:44:43.605477,2026-05-11 12:44:43.605477
368,SENSOR-A101-01,1,77.39258,8.0,2000,,,,2026-05-11 12:44:46.207357,2026-05-11 12:44:46.207357
369,SENSOR-A101-01,1,66.40625,7.0,2000,,,,2026-05-11 12:44:49.182524,2026-05-11 12:44:49.182524
370,SENSOR-A101-01,1,40.03906,7.0,2000,,,,2026-05-11 12:44:51.948235,2026-05-11 12:44:51.948235
371,SENSOR-A101-01,1,38.81836,1006.0,2000,,,,2026-05-11 12:44:54.605641,2026-05-11 12:44:54.605641
372,SENSOR-A101-01,1,44.18945,1006.0,2000,,,,2026-05-11 12:44:57.374367,2026-05-11 12:44:57.374367
373,SENSOR-A101-01,1,40.2832,8.0,2000,,,,2026-05-11 12:50:49.794413,2026-05-11 12:50:49.794413
374,SENSOR-A101-01,1,69.0918,7.0,2000,,,,2026-05-11 12:50:52.499942,2026-05-11 12:50:52.499942
375,SENSOR-A101-01,1,41.25977,1006.0,2000,,,,2026-05-11 12:50:55.833897,2026-05-11 12:50:55.833897
376,SENSOR-A101-01,1,41.25977,1006.0,2000,,,,2026-05-11 12:50:59.052617,2026-05-11 12:50:59.052617
377,SENSOR-A101-01,1,57.61719,7.0,2000,,,,2026-05-11 12:51:02.164463,2026-05-11 12:51:02.164463
378,SENSOR-A101-01,1,88.86719,7.0,2000,,,,2026-05-11 12:51:05.193732,2026-05-11 12:51:05.193732
379,SENSOR-A101-01,1,94.72656,1006.0,2000,,,,2026-05-11 12:51:08.271414,2026-05-11 12:51:08.271414
380,SENSOR-A101-01,1,41.25977,1006.0,2000,,,,2026-05-11 12:51:11.233262,2026-05-11 12:51:11.233262
381,SENSOR-A101-01,1,39.0625,1005.0,2000,,,,2026-05-11 12:51:14.308621,2026-05-11 12:51:14.308621
382,SENSOR-A101-01,1,124.0234,1006.0,2000,,,,2026-05-11 12:51:17.302585,2026-05-11 12:51:17.302585
383,SENSOR-A101-01,1,92.28516,1007.0,2000,,,,2026-05-11 12:51:20.455479,2026-05-11 12:51:20.455479
384,SENSOR-A101-01,1,55.66406,7.0,2000,,,,2026-05-11 12:51:23.425602,2026-05-11 12:51:23.425602
385,SENSOR-A101-01,1,102.0508,1006.0,2000,,,,2026-05-11 12:51:26.494341,2026-05-11 12:51:26.494341
386,SENSOR-A101-01,1,79.83398,1006.0,2000,,,,2026-05-11 12:51:29.456166,2026-05-11 12:51:29.456166
387,SENSOR-A101-01,1,124.7559,7.0,2000,,,,2026-05-11 12:51:32.432732,2026-05-11 12:51:32.432732
388,SENSOR-A101-01,1,84.47266,7.0,2000,,,,2026-05-11 12:51:35.297794,2026-05-11 12:51:35.297794
389,SENSOR-A101-01,1,73.97461,8.0,2000,,,,2026-05-11 12:51:38.269754,2026-05-11 12:51:38.269754
390,SENSOR-A101-01,1,67.13867,7.0,2000,,,,2026-05-11 12:51:41.238513,2026-05-11 12:51:41.238513
391,SENSOR-A101-01,1,70.3125,1006.0,2000,,,,2026-05-11 12:51:44.308404,2026-05-11 12:51:44.308404
392,SENSOR-A101-01,1,62.01172,8.0,2000,,,,2026-05-11 12:51:47.175273,2026-05-11 12:51:47.175273
393,SENSOR-A101-01,1,49.07227,8.0,2000,,,,2026-05-11 12:51:50.254247,2026-05-11 12:51:50.254247
394,SENSOR-A101-01,1,112.793,7.0,2000,,,,2026-05-11 12:51:53.116037,2026-05-11 12:51:53.116037
395,SENSOR-A101-01,1,104.248,8.0,2000,,,,2026-05-11 12:51:56.082998,2026-05-11 12:51:56.082998
396,SENSOR-A101-01,1,108.8867,8.0,2000,,,,2026-05-11 12:51:58.849822,2026-05-11 12:51:58.849822
397,SENSOR-A101-01,1,65.91797,1006.0,2000,,,,2026-05-11 12:52:01.847319,2026-05-11 12:52:01.847319
398,SENSOR-A101-01,1,40.03906,1005.0,2000,,,,2026-05-11 12:52:07.310679,2026-05-11 12:52:07.310679
399,SENSOR-A101-01,1,51.75781,1005.0,2000,,,,2026-05-11 12:52:12.572937,2026-05-11 12:52:12.572937
400,SENSOR-A101-01,1,54.93164,7.0,2000,,,,2026-05-11 12:52:15.585452,2026-05-11 12:52:15.585452
401,SENSOR-A101-01,1,55.9082,8.0,2000,,,,2026-05-11 12:52:20.923484,2026-05-11 12:52:20.923484
402,SENSOR-A101-01,1,54.19922,8.0,2000,,,,2026-05-11 12:52:23.832952,2026-05-11 12:52:23.832952
403,SENSOR-A101-01,1,69.82422,1005.0,2000,,,,2026-05-11 12:52:27.687997,2026-05-11 12:52:27.687997
404,SENSOR-A101-01,1,48.0957,8.0,2000,,,,2026-05-11 12:52:32.640761,2026-05-11 12:52:32.640761
405,SENSOR-A101-01,1,39.55078,7.0,2000,,,,2026-05-11 12:52:35.712812,2026-05-11 12:52:35.712812
406,SENSOR-A101-01,1,124.7559,8.0,2000,,,,2026-05-11 12:52:38.169698,2026-05-11 12:52:38.169698
407,SENSOR-A101-01,1,66.40625,1006.0,2000,,,,2026-05-11 12:52:41.628634,2026-05-11 12:52:41.628634
408,SENSOR-A101-01,1,82.51953,1007.0,2000,,,,2026-05-11 12:52:47.016077,2026-05-11 12:52:47.016077
409,SENSOR-A101-01,1,57.12891,8.0,2000,,,,2026-05-11 12:52:50.470028,2026-05-11 12:52:50.470028
410,SENSOR-A101-01,1,47.11914,7.0,2000,,,,2026-05-11 12:52:54.785762,2026-05-11 12:52:54.785762
411,SENSOR-A101-01,1,63.47656,1006.0,2000,,,,2026-05-11 12:52:58.660194,2026-05-11 12:52:58.660194
412,SENSOR-A101-01,1,68.84766,8.0,2000,,,,2026-05-11 12:53:02.448271,2026-05-11 12:53:02.448271
413,SENSOR-A101-01,1,39.55078,1006.0,2000,,,,2026-05-11 12:53:06.947185,2026-05-11 12:53:06.947185
414,SENSOR-A101-01,1,64.45313,8.0,2000,,,,2026-05-11 12:53:11.655074,2026-05-11 12:53:11.655074
415,SENSOR-A101-01,1,41.99219,8.0,2000,,,,2026-05-11 12:53:15.294588,2026-05-11 12:53:15.294588
416,SENSOR-A101-01,1,92.04102,1007.0,2000,,,,2026-05-11 12:53:18.652229,2026-05-11 12:53:18.652229
417,SENSOR-A101-01,1,55.17578,1007.0,2000,,,,2026-05-11 12:53:22.330076,2026-05-11 12:53:22.330076
418,SENSOR-A101-01,1,83.00781,8.0,2000,,,,2026-05-11 12:53:25.402971,2026-05-11 12:53:25.402971
419,SENSOR-A101-01,1,48.33984,8.0,2000,,,,2026-05-11 12:53:29.592806,2026-05-11 12:53:29.592806
420,SENSOR-A101-01,1,48.0957,7.0,2000,,,,2026-05-11 12:53:35.283529,2026-05-11 12:53:35.283529
421,SENSOR-A101-01,1,59.57031,1005.0,2000,,,,2026-05-11 12:53:38.711246,2026-05-11 12:53:38.711246
422,SENSOR-A101-01,1,65.67383,8.0,2000,,,,2026-05-11 12:53:53.596686,2026-05-11 12:53:53.596686
423,SENSOR-A101-01,1,41.25977,1006.0,2000,,,,2026-05-11 12:54:01.011073,2026-05-11 12:54:01.011073
424,SENSOR-A101-01,1,52.00195,1006.0,2000,,,,2026-05-11 12:54:06.337739,2026-05-11 12:54:06.337739
425,SENSOR-A101-01,1,47.60742,8.0,2000,,,,2026-05-11 12:54:09.743755,2026-05-11 12:54:09.743755
426,SENSOR-A101-01,1,91.79688,8.0,2000,,,,2026-05-11 12:54:14.557577,2026-05-11 12:54:14.557577
427,SENSOR-A101-01,1,58.59375,1006.0,2000,,,,2026-05-11 12:54:19.300353,2026-05-11 12:54:19.300353
428,SENSOR-A101-01,1,58.83789,7.0,2000,,,,2026-05-11 12:54:24.166347,2026-05-11 12:54:24.166347
429,SENSOR-A101-01,1,40.52734,8.0,2000,,,,2026-05-11 12:54:30.445630,2026-05-11 12:54:30.445630
430,SENSOR-A101-01,1,41.25977,7.0,2000,,,,2026-05-11 12:54:34.886289,2026-05-11 12:54:34.886289
431,SENSOR-A101-01,1,42.72461,7.0,2000,,,,2026-05-11 12:54:39.225864,2026-05-11 12:54:39.225864
432,SENSOR-A101-01,1,68.35938,7.0,2000,,,,2026-05-11 12:54:42.583957,2026-05-11 12:54:42.583957
433,SENSOR-A101-01,1,52.49023,7.0,2000,,,,2026-05-11 12:54:46.295530,2026-05-11 12:54:46.295530
434,SENSOR-A101-01,1,73.24219,8.0,2000,,,,2026-05-11 12:54:50.155499,2026-05-11 12:54:50.155499
435,SENSOR-A101-01,1,49.31641,7.0,2000,,,,2026-05-11 12:54:52.930378,2026-05-11 12:54:52.930378
436,SENSOR-A101-01,1,52.73438,7.0,2000,,,,2026-05-11 12:54:55.889334,2026-05-11 12:54:55.889334
437,SENSOR-A101-01,1,83.49609,1007.0,2000,,,,2026-05-11 12:54:58.961107,2026-05-11 12:54:58.961107
438,SENSOR-A101-01,1,53.95508,1007.0,2000,,,,2026-05-11 12:55:02.338982,2026-05-11 12:55:02.338982
439,SENSOR-A101-01,1,73.48633,7.0,2000,,,,2026-05-11 12:55:05.313577,2026-05-11 12:55:05.313577
440,SENSOR-A101-01,1,38.33008,1006.0,2000,,,,2026-05-11 12:55:08.493672,2026-05-11 12:55:08.493672
441,SENSOR-A101-01,1,39.79492,1007.0,2000,,,,2026-05-11 12:55:11.657749,2026-05-11 12:55:11.657749
442,SENSOR-A101-01,1,52.73438,1006.0,2000,,,,2026-05-11 12:55:26.713222,2026-05-11 12:55:26.713222
443,SENSOR-A101-01,1,52.49023,1007.0,2000,,,,2026-05-11 12:55:29.990571,2026-05-11 12:55:29.990571
444,SENSOR-A101-01,1,67.87109,7.0,2000,,,,2026-05-11 12:55:33.062877,2026-05-11 12:55:33.062877
445,SENSOR-A101-01,1,70.06836,1006.0,2000,,,,2026-05-11 12:55:35.928339,2026-05-11 12:55:35.928339
